C;ANCHO DE FALDON DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;13  1/2 ;;14  1/4 ;;15      ;;;;;;;;;;;;;;;;;;;;;
D;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;7  3/8 ;;7  5/8 ;;8  1/4 ;;;;;;;;;;;;;;;;;;;;;
E;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;1  1/8 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;;;;;;;;;
F;SISA RECTA DELANTERO ;;P;CRITICA;;;5  1/8 ;;5  1/4 ;;5  1/4 ;;;;;;;;;;;;;;;;;;;;;
G;ALTO DE DELANTERO SUPERIOR;;P;CRITICA;  1/4 ;  1/4 ;17  1/2 ;;17  3/4 ;;18      ;;;;;;;;;;;;;;;;;;;;;
H;SISA RECTA DELANTERO SUPERIOR;;P;CRITICA;  1/4 ;  3/8 ;7  5/16;;7  3/4 ;;8  3/16;;;;;;;;;;;;;;;;;;;;;
I;ALTO DE COSTADO DELANTERO SUPERIOR;;P;CRITICA;  1/4 ;  1/4 ;6  3/4 ;;6  3/4 ;;6  3/4 ;;;;;;;;;;;;;;;;;;;;;
J;ALTO DE COSTADO DELANTERO INFERIOR;;P;CRITICA;  1/4 ;  1/4 ;10  3/4 ;;11      ;;11  1/4 ;;;;;;;;;;;;;;;;;;;;;
K;ANCHO DELANTERO INFERIOR ;;P;CRITICA;  1/4 ;  3/8 ;9  1/16;;9  3/8 ;;9  3/4 ;;;;;;;;;;;;;;;;;;;;;
L;LARGO DE CUERPO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;30  1/2 ;;31      ;;31  3/8 ;;;;;;;;;;;;;;;;;;;;;
M;ANCHO DE PECHO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;13  5/8 ;;14  3/8 ;;15  1/8 ;;;;;;;;;;;;;;;;;;;;;
N;ANCHO DE FALDON ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;14 13/16;;15  9/16;;16  5/16;;;;;;;;;;;;;;;;;;;;;
O;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;6  1/2 ;;6  3/4 ;;7  1/4 ;;;;;;;;;;;;;;;;;;;;;
P;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;  7/16;;  7/16;;  7/16;;;;;;;;;;;;;;;;;;;;;
Q;ALTO DE ESPALDA SUPERIOR;;P;CRITICA;  1/4 ;  1/4 ;17      ;;17  1/4 ;;17  1/2 ;;;;;;;;;;;;;;;;;;;;;
R;SISA RECTA ESPALDA SUPERIOR;;P;CRITICA;  1/4 ;  3/8 ;7  5/8 ;;8  1/16;;8  1/2 ;;;;;;;;;;;;;;;;;;;;;
S;ALTO DE COSTADO ESPALDA SUPERIOR;;P;CRITICA;  1/4 ;  1/4 ;6 11/16;;6 11/16;;6 11/16;;;;;;;;;;;;;;;;;;;;;
T;ALTO DE COSTADO ESPALDA INFERIOR;;P;CRITICA;  1/4 ;  1/4 ;10  1/2 ;;10  3/4 ;;11      ;;;;;;;;;;;;;;;;;;;;;
U;ANCHO  ESPALDA INFERIOR ;;P;CRITICA;  1/4 ;  3/8 ;8  7/16;;8  3/4 ;;9  1/16;;;;;;;;;;;;;;;;;;;;;
V;LARGO DE MANGA;;P;CRITICA;;  1/4 ;25  3/4 ;;26  3/8 ;;27      ;;;;;;;;;;;;;;;;;;;;;
W;ABERTURA DE MANGA BORDE SUPERIOR;;P;CRITICA;;;7  7/16;;7  7/16;;7  7/16;;;;;;;;;;;;;;;;;;;;;
Y;ANCHO DE MANGA BICEPS;;P;CRITICA;  3/8 ;  3/8 ;18  1/16;;18 13/16;;19  9/16;;;;;;;;;;;;;;;;;;;;;
Z;SISA RANGLA DELANTERO;;P;CRITICA;;;12  1/4 ;;12  3/4 ;;13  1/4 ;;;;;;;;;;;;;;;;;;;;;
Z1;SISA RANGLA ESPALDA;;P;CRITICA;;;13 13/16;;14  5/16;;14 13/16;;;;;;;;;;;;;;;;;;;;;
Z2;ABERTURA BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;11      ;;11  1/4 ;;11  1/2 ;;;;;;;;;;;;;;;;;;;;;
A1;LARGO DE COLLARETA CUELLO;;C;CRITICA;;;36  1/2 ;;37  1/4 ;;38      ;;;;;;;;;;;;;;;;;;;;;
B1;ALTO DE COLLARETA CUELLO;;C;CRITICA;;;2  3/8 ;;2  3/8 ;;2  3/8 ;;;;;;;;;;;;;;;;;;;;;
C1;ANCHO DE PUÑO;;C;CRITICA;;;9  3/4 ;;10      ;;10  1/4 ;;;;;;;;;;;;;;;;;;;;;
D1;ALTO DE PUÑO;;C;CRITICA;;;8  1/2 ;;8  1/2 ;;8  1/2 ;;;;;;;;;;;;;;;;;;;;;
E1;ALTO DE PIEZA DE CUELLO;;C;CRITICA;;;2  3/4 ;;2  3/4 ;;2  3/4 ;;;;;;;;;;;;;;;;;;;;;
F1;ANCHODE PIEZA DE CUELLO;;C;CRITICA;;;5  9/16;;5  9/16;;5  9/16;;;;;;;;;;;;;;;;;;;;;
1;ALTO DE CINTURA  DELANTERO;;P;CRITICA;;;13  1/8 ;;13  3/8 ;;13  1/2 ;;;;;;;;;;;;;;;;;;;;;
2;ANCHO DE CINTURA DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;12  1/2 ;;13  1/4 ;;14      ;;;;;;;;;;;;;;;;;;;;;
3;ALTO DE CINTURA ESPALDA;;P;CRITICA;;;14  1/2 ;;14  3/4 ;;15      ;;;;;;;;;;;;;;;;;;;;;
4;ANCHO DE CINTURA ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;14      ;;14  3/4 ;;15  1/2 ;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
