D;SISA RECTA DELANTERO;;P;CRITICAL;;  3/8 ;7  1/2 ;;8      ;;9      ;;;;;;;;;;;;;;;;;;;;;
E;ABERTURA DE ESCOTE DEL-BORDE INTERIOR;;P;CRITICAL;;;8  7/8 ;;9  1/8 ;;9  3/8 ;;;;;;;;;;;;;;;;;;;;;
F;ANCHO DE PECHO DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;22  7/8 ;;24  3/8 ;;26  5/8 ;;;;;;;;;;;;;;;;;;;;;
G;ANCHO DE FALDON DELANTERO ;;P;CRITICAL;  3/8 ;  3/8 ;29      ;;30  1/2 ;;32  3/4 ;;;;;;;;;;;;;;;;;;;;;
H;ANCHO DE PUNTA DELANTERO;;P;CRITICAL;;;  5/8 ;;  5/8 ;;  5/8 ;;;;;;;;;;;;;;;;;;;;;
I;LARGO DE ESPALDA PTO + ALTO;;P;CRITICAL;;  1/4 ;23      ;;23  1/2 ;;24      ;;;;;;;;;;;;;;;;;;;;;
J;CAIDA DE ESCOT ESPALDA PTO + ALTO A BORDE;;P;CRITICAL;;;3  1/4 ;;3  1/4 ;;3  1/4 ;;;;;;;;;;;;;;;;;;;;;
K;SISA RECTA ESPALDA;;C;CRITICAL;;  3/8 ;6  5/8 ;;7  1/4 ;;8  1/4 ;;;;;;;;;;;;;;;;;;;;;
L;ABERTURA DE ESCOTE ESPALDA-BORDE INTERIOR;;P;CRITICAL;;;10      ;;10  1/4 ;;10  1/2 ;;;;;;;;;;;;;;;;;;;;;
M;ANCHO DE PECHO ESPALDA;;P;CRITICAL;  3/8 ;  3/8 ;21  1/4 ;;22  3/4 ;;25      ;;;;;;;;;;;;;;;;;;;;;
N;ANCHO DE FALDON ESPALDA;;P;CRITICAL;  3/8 ;  3/8 ;27  3/8 ;;28  7/8 ;;31  1/8 ;;;;;;;;;;;;;;;;;;;;;
O;ALTO DE COLLARETA DE ESCOTE ESPALDA;;C;CRITICAL;;;1  1/4 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;;;;;;;;;
P;LARGO DE COLLARETA DE ESCOTE ESPALDA;;C;CRITICAL;;;18  7/8 ;;19  1/8 ;;19  3/8 ;;;;;;;;;;;;;;;;;;;;;
Q;ALTO DE COLLARETAS DE SISAS + TIRAS HOMBROS;;C;CRITICAL;;;1  1/4 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;;;;;;;;;
R;LARGO DE COLLARETAS DE SISAS + TIRAS HOMBROS;;C;CRITICAL;;;30  1/2 ;;32      ;;34  1/4 ;;;;;;;;;;;;;;;;;;;;;
S;ALTO DE COLLAR DE ESCOT DEL + TIRA CRUZADA;;C;CRITICAL;;;1  1/4 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;;;;;;;;;
T;LARGO DE COLLAR DE ESCOT DEL + TIRA CRUZADA;;C;CRITICAL;;;48  7/8 ;;49  1/2 ;;50  1/4 ;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
