D;ANCHO SUPERIOR DE PIEZA FALDA ESPALDA;;P;CRITICA;;;;;23  1/8 ;;25  1/8 ;;27  1/8 ;;;;;;;;;;;;;;;;;;;
E;ALTO DE PIEZA FALDA ESPALDA;;P;CRITICA;;;;;2  1/4 ;;2  1/4 ;;2  1/4 ;;;;;;;;;;;;;;;;;;;
F;ANCHO INFERIOR DE PIEZA FALDA ESPALDA;;P;CRITICA;;;;;25  5/8 ;;27  5/8 ;;29  5/8 ;;;;;;;;;;;;;;;;;;;
G;ANCHO DE FALDA DELANTERA PARTE SUPERIOR;;P;CRITICA;  3/8 ;  3/8 ;;;21  1/8 ;;23  1/8 ;;25  1/8 ;;;;;;;;;;;;;;;;;;;
H;LARGO DE FALDA DELANTERA;;P;CRITICA;  1/4 ;  1/4 ;;;17  1/4 ;;17  1/4 ;;17  1/4 ;;;;;;;;;;;;;;;;;;;
I;ANCHO DE FALDA DELANTERA PARTE INFERIOR;;P;CRITICA;  3/8 ;  3/8 ;;;38  1/4 ;;40  1/4 ;;42  1/4 ;;;;;;;;;;;;;;;;;;;
J;ANCHO DE CINTURA SHORT ESPALDA;;P;CRITICA;  5/16;  3/8 ;;;12  1/8 ;;13  1/8 ;;14  1/8 ;;;;;;;;;;;;;;;;;;;
K;LARGO DE SHORT ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;;;15 11/16;;16  1/8 ;;16  5/8 ;;;;;;;;;;;;;;;;;;;
L;ANCHO DE MUSLO SHORT ESPALDA;;P;CRITICA;  5/16;  3/8 ;;;14  5/8 ;;15  7/8 ;;17  1/8 ;;;;;;;;;;;;;;;;;;;
M;ANCHO DE ABERTURA DE MUSLO SHORT ESPALDA;;P;CRITICA;  5/16;  3/8 ;;;12  3/4 ;;14  1/16;;15  5/16;;;;;;;;;;;;;;;;;;;
N;ANCHO DE CINTURA SHORT DELANTERO;;P;CRITICA;  5/16;  3/8 ;;;11  1/4 ;;12  1/4 ;;13  1/4 ;;;;;;;;;;;;;;;;;;;
O;LARGO DE SHORT DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;;;15  3/4 ;;16  1/4 ;;16  5/8 ;;;;;;;;;;;;;;;;;;;
P;ANCHO DE MUSLO SHORT DELANTERO;;P;CRITICA;  5/16;  3/8 ;;;12 11/16;;13 15/16;;15  3/16;;;;;;;;;;;;;;;;;;;
Q;ANCHO DE ABERTURA DE MUSLO SHORT DELANTERO;;P;CRITICA;  5/16;  3/8 ;;;11      ;;12  1/4 ;;13  1/2 ;;;;;;;;;;;;;;;;;;;
R;ANCHO DE BOLSILLO LATERAL;;C;CRITICA;;;;;4  3/4 ;;5      ;;5      ;;;;;;;;;;;;;;;;;;;
S;ALTO  DE BOLSILLO LATERAL;;C;CRITICA;;;;;7  1/8 ;;7  3/8 ;;7  3/8 ;;;;;;;;;;;;;;;;;;;
T;ANCHO DE BOLSILLO DE PRETINA;;C;CRITICA;;;;;5  5/8 ;;5  5/8 ;;5  5/8 ;;;;;;;;;;;;;;;;;;;
U;ALTO  DE BOLSILLO DE PRETINA;;C;CRITICA;;;;;2  5/16;;2  5/16;;2  5/16;;;;;;;;;;;;;;;;;;;
V;ANCHO SUPERIOR PRETINA DELANTERA EXTERIOR;;C;CRITICA;;;;;18  7/16;;20  7/16;;22  7/16;;;;;;;;;;;;;;;;;;;
W;ANCHO INFERIOR PRETINA DELANTERA EXTERIOR;;C;CRITICA;;;;;21  3/4 ;;23  3/4 ;;25  3/4 ;;;;;;;;;;;;;;;;;;;
X;ALTO DE PRETINA DELANTERA EXTERIOR;;C;CRITICA;;;;;3  9/16;;3  9/16;;3  9/16;;;;;;;;;;;;;;;;;;;
Y;ANCHO SUPERIOR PRETINA DELANTERA INTERIOR;;C;CRITICA;;;;;18  9/16;;20  9/16;;22  9/16;;;;;;;;;;;;;;;;;;;
Z;ANCHO INFERIOR PRETINA DELANTERA INTERIOR;;C;CRITICA;;;;;21  3/4 ;;23  3/4 ;;25  3/4 ;;;;;;;;;;;;;;;;;;;
A1;ALTO DE PRETINA DELANTERA INTERIOR;;C;CRITICA;;;;;2 13/16;;2 13/16;;2 13/16;;;;;;;;;;;;;;;;;;;
B1;ANCHO SUPERIOR PRETINA ESPALDA EXTERIOR;;C;CRITICA;;;;;19 15/16;;21 15/16;;23 15/16;;;;;;;;;;;;;;;;;;;
C1;ANCHO INFERIOR PRETINA ESPALDA EXTERIOR;;C;CRITICA;;;;;23  3/16;;25  3/16;;27  3/16;;;;;;;;;;;;;;;;;;;
D1;ALTO DE PRETINA ESPALDA EXTERIOR;;C;CRITICA;;;;;3  9/16;;3  9/16;;3  9/16;;;;;;;;;;;;;;;;;;;
E1;ANCHO SUPERIOR PRETINA ESPALDA INTERIOR;;C;CRITICA;;;;;20      ;;22      ;;24      ;;;;;;;;;;;;;;;;;;;
F1;ANCHO INFERIOR PRETINA ESPALDA INTERIOR;;C;CRITICA;;;;;23  1/4 ;;25  1/4 ;;27  1/4 ;;;;;;;;;;;;;;;;;;;
H1;ALTO DE PRETINA ESPALDA INTERIOR;;C;CRITICA;;;;;2 13/16;;2 13/16;;2 13/16;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J1;LARGO DE ELASTICO EN PIEZA PARTE SUPERIOR;;;CRITICA;;;;;39  1/8 ;;43  1/8 ;;47  1/8 ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
