C;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;22  1/2 ;;24      ;;26      ;;28      ;;30      ;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  1/2 ;  1/2 ;17 13/16;;18 13/16;;19 13/16;;20 13/16;;21 13/16;;;;;;;;;;;;;;;;;
E;SISA RECTA DELANTERO ;;P;CRITICA;  3/8 ;  1/2 ;8  1/2 ;;9      ;;9  5/16;;9  9/16;;10      ;;;;;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;6  3/4 ;;7  1/8 ;;7  1/2 ;;7  7/8 ;;8  1/4 ;;;;;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;3 13/16;;3 15/16;;4  3/16;;4  5/16;;4  9/16;;;;;;;;;;;;;;;;;
H;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;32  3/8 ;;32  7/8 ;;33  7/8 ;;34  7/8 ;;35  7/8 ;;;;;;;;;;;;;;;;;
I;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  1/2 ;  1/2 ;18 11/16;;19 11/16;;20 11/16;;21 11/16;;22 11/16;;;;;;;;;;;;;;;;;
J;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  1/2 ;9  1/4 ;;9  3/4 ;;10      ;;10  3/16;;10  9/16;;;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;7  1/2 ;;7  7/8 ;;8  1/4 ;;8  5/8 ;;9      ;;;;;;;;;;;;;;;;;
L;CAIDA DE CUELLO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;1  7/16;;1  7/16;;1  7/16;;1  9/16;;1 11/16;;;;;;;;;;;;;;;;;
M;LARGO SUPERIOR DE MANGA;;P;CRITICA;  1/2 ;  1/4 ;11      ;;11  1/4 ;;11  1/2 ;;11  3/4 ;;12      ;;;;;;;;;;;;;;;;;
N;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;17  7/16;;18  3/16;;19  1/8 ;;20  1/16;;21  1/8 ;;;;;;;;;;;;;;;;;
O;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;14  1/4 ;;15  1/4 ;;16  1/4 ;;17  1/4 ;;18  1/4 ;;;;;;;;;;;;;;;;;
P;ALTO DE BOLSILLO EN CENTRO;;C;CRITICA;;;5  1/8 ;;5  1/8 ;;5  1/8 ;;5  3/8 ;;5  3/8 ;;;;;;;;;;;;;;;;;
Q;ALTO DE BOLSILLO EN COSTADO;;C;CRITICA;;;4  5/16;;4  5/16;;4  5/16;;4  9/16;;4  9/16;;;;;;;;;;;;;;;;;
R;ANCHO DE BOLSILLO;;C;CRITICA;;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/2 ;;5  1/2 ;;;;;;;;;;;;;;;;;
S;ANCHO DE VISTA DE BOLSILLO;;C;CRITICA;;;4  7/8 ;;4  7/8 ;;4  7/8 ;;5  1/8 ;;5  1/8 ;;;;;;;;;;;;;;;;;
T;ALTO DE VISTA DE BOLSILLO;;C;CRITICA;;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;;;;;;;;;;;;;;;;
U;LARGO DE CUELLO RECTILINEO;;C;CRITICA;;;16  9/16;;17  7/16;;18  7/16;;19  7/16;;20  9/16;;;;;;;;;;;;;;;;;
V;ALTO DE CUELLO RECTILINEO;;C;CRITICA;;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;;;;;;;;;;;;;;;;
W;LARGO DE TAPETE DE CUELLO;;C;CRITICA;;;24  5/8 ;;25  1/2 ;;26  1/2 ;;27  1/2 ;;28  5/8 ;;;;;;;;;;;;;;;;;
X;ALTO DE TAPETE DE CUELLO;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;
Y;LARGO DE TAPETE DE HOMBRO;;C;CRITICA;;;10      ;;10  5/8 ;;11  1/4 ;;11  7/8 ;;12  1/2 ;;;;;;;;;;;;;;;;;
Z;ALTO DE TAPETE DE HOMBRO;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;
1;LARGO DE PUÑO RECTILINEO;;C;CRITICA;;;13  1/2 ;;14  1/2 ;;15  1/2 ;;16  1/2 ;;17  1/2 ;;;;;;;;;;;;;;;;;
2;ALTO DE PUÑO RECTILINEO;;C;CRITICA;;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;;;;;;;;;;;;;;;;
3;LARGO DE COLLARETA DE VENTS;;C;CRITICA;;;10  3/4 ;;10  3/4 ;;10  3/4 ;;10  3/4 ;;11  3/4 ;;;;;;;;;;;;;;;;;
4;ALTO DE COLLARETA DE VENTS;;C;CRITICA;;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
