C;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;21  1/4 ;;22  1/2 ;;23  3/4 ;;25      ;;26  1/4 ;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  1/2 ;  1/2 ;18  5/16;;19  1/16;;19 13/16;;20  5/8 ;;21  5/16;;;;;;;;;;;;;;;;;
E;SISA RECTA DELANTERO ;;P;CRITICA;  3/8 ;  1/2 ;7  1/4 ;;7  7/8 ;;8  3/8 ;;8  7/8 ;;9  1/2 ;;;;;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;6  3/16;;6  7/16;;6 11/16;;6 15/16;;7  3/16;;;;;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;3  5/8 ;;3  3/4 ;;3  7/8 ;;4  1/8 ;;4  1/4 ;;;;;;;;;;;;;;;;;
H;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;30  5/16;;31  1/16;;31 13/16;;32  9/16;;33  7/16;;;;;;;;;;;;;;;;;
I;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  1/2 ;  1/2 ;19  1/4 ;;20      ;;20  3/4 ;;21  1/2 ;;22  1/4 ;;;;;;;;;;;;;;;;;
J;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  1/2 ;8  1/4 ;;8 13/16;;9  3/8 ;;9  7/8 ;;10  1/2 ;;;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;7  1/16;;7  5/16;;7  9/16;;7 13/16;;8  1/16;;;;;;;;;;;;;;;;;
L;CAIDA DE CUELLO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;1 11/16;;1 11/16;;1 11/16;;1 13/16;;1 15/16;;;;;;;;;;;;;;;;;
M;LARGO SUPERIOR DE MANGA;;P;CRITICA;  1/2 ;  1/4 ;8  1/2 ;;8  3/4 ;;9      ;;9  1/4 ;;9  1/2 ;;;;;;;;;;;;;;;;;
N;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;16  1/8 ;;17  1/8 ;;18  1/8 ;;19  3/8 ;;20 11/16;;;;;;;;;;;;;;;;;
O;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;14  1/4 ;;14  3/4 ;;15  1/4 ;;15  7/8 ;;16  5/8 ;;;;;;;;;;;;;;;;;
P;ALTO DE BOLSILLO EN CENTRO;;C;CRITICA;;;5  1/8 ;;5  1/8 ;;5  1/8 ;;5  3/8 ;;5  3/8 ;;;;;;;;;;;;;;;;;
Q;ALTO DE BOLSILLO EN COSTADO;;C;CRITICA;;;4  1/4 ;;4  1/4 ;;4  1/4 ;;4  1/2 ;;4  1/2 ;;;;;;;;;;;;;;;;;
R;ANCHO DE BOLSILLO;;C;CRITICA;;;5  1/2 ;;5  1/2 ;;5  1/2 ;;5  3/4 ;;5  3/4 ;;;;;;;;;;;;;;;;;
S;ANCHO DE VISTA DE BOLSILLO;;C;CRITICA;;;5  1/2 ;;5  1/2 ;;5  1/2 ;;5  3/4 ;;5  3/4 ;;;;;;;;;;;;;;;;;
T;ALTO DE VISTA DE BOLSILLO;;C;CRITICA;;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;;;;;;;;;;;;;;;;
U;LARGO DE CUELLO RECTILINEO;;C;CRITICA;;;18      ;;18  5/8 ;;19  1/4 ;;20  1/4 ;;21  1/8 ;;;;;;;;;;;;;;;;;
V;ALTO DE CUELLO RECTILINEO;;C;CRITICA;;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;;;;;;;;;;;;;;;;
W;LARGO DE TAPETE DE CUELLO;;C;CRITICA;;;23  7/8 ;;24  1/2 ;;25  1/8 ;;26  1/8 ;;27      ;;;;;;;;;;;;;;;;;
X;ALTO DE TAPETE DE CUELLO;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;
Y;LARGO DE TAPETE DE HOMBRO;;C;CRITICA;;;11      ;;11  1/4 ;;11  1/2 ;;11  7/8 ;;12  1/4 ;;;;;;;;;;;;;;;;;
Z;ALTO DE TAPETE DE HOMBRO;;C;CRITICA;;;1  1/8 ;;11  1/4 ;;11  1/2 ;;11  3/4 ;;1  1/8 ;;;;;;;;;;;;;;;;;
1;LARGO DE PUÑO RECTILINEO;;C;CRITICA;;;13  1/4 ;;13  3/4 ;;14  1/2 ;;15      ;;15  1/2 ;;;;;;;;;;;;;;;;;
2;ALTO DE PUÑO RECTILINEO;;C;CRITICA;;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;1  1/16;;;;;;;;;;;;;;;;;
3;LARGO DE COLLARETA DE VENTS;;C;CRITICA;;;10  1/2 ;;10  1/2 ;;10  1/2 ;;10  1/2 ;;11  1/2 ;;;;;;;;;;;;;;;;;
4;ALTO DE COLLARETA DE VENTS;;C;CRITICA;;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
