C;ANCHO  DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/16;16  1/4 ;;16  7/8 ;;17  3/4;;18  3/8 ;;19  1/4 ;;19  7/8 ;;20  3/4 ;;;;;;;;;;;;;
D;ANCHO DE HOMBRO ESPALDA ;;P;CRITICA;  3/8 ;  3/16;17  1/4 ;;17  7/8 ;;18  3/4 ;;19  3/8 ;;20  1/4 ;;20  7/8 ;;21  3/4 ;;;;;;;;;;;;;
E;SISA RECTA DELANTERO;;P;CRITICA;  3/8 ;  3/16;7  3/4 ;;8  1/4 ;;8  7/8 ;;9  3/8 ;;9  7/8 ;;10  3/8 ;;10  7/8 ;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  3/16;8  3/4 ;;9  1/4 ;;9  3/4 ;;10  1/4 ;;10  5/8 ;;11  1/4 ;;11  3/4 ;;;;;;;;;;;;;
G;ANCHO PECHO EN PUNTA ;;P;CRITICA;  3/8 ;  3/16;18  1/4 ;;19  3/4 ;;21  1/4 ;;22  3/4 ;;24  1/4 ;;25  1/4 ;;26  1/4 ;;;;;;;;;;;;;
H;ANCHO DE FALDON  DELANTERO;;P;CRITICA;  3/8 ;3 /16;18  3/8 ;;19  7/8 ;;21  3/8 ;;22  7/8 ;;24  3/8 ;;25  3/8 ;;26  3/8 ;;;;;;;;;;;;;
H1;ANCHO DE FALDON   ESPALDA ;;P;CRITICA;  3/8 ;3 /16;18  1/2 ;;20      ;;21  1/2 ;;23      ;;24  1/2 ;;25  1/2 ;;26  1/2 ;;;;;;;;;;;;;
I;CAIDA CUELLO DELANTERO;;P;CRITICA;;;2  5/8 ;;2  7/8 ;;3  1/8 ;;3  3/8 ;;3  5/8 ;;3  7/8 ;;4  1/8 ;;;;;;;;;;;;;
J;ABERTURA CUELLO DELANTERO;;P;CRITICA;;;6  5/8 ;;6  7/8 ;;7      ;;7  1/4 ;;7  1/2 ;;7  3/4 ;;8      ;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;7  1/2 ;;7  3/4 ;;8      ;;8  1/4 ;;8  1/2 ;;8  3/4 ;;8  7/8 ;;;;;;;;;;;;;
L;CAIDA DE ESCOTE ESP ;;P;CRITICA;;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;;;;;;;;;;;;
LL;ANCHO DE MANGA  EN PUNTA ;;P;CRITICA;  3/8 ;  3/16;14  1/8 ;;15  1/8 ;;16  1/8 ;;17  1/8 ;;18  1/8 ;;19  1/8 ;;20  1/8 ;;;;;;;;;;;;;
M;LARGO DE MANGA ;;P;CRITICA;  1/4 ;  1/4 ;25  5/8 ;;26  1/4 ;;26  7/8 ;;27  1/2 ;;28  1/8 ;;28  3/4 ;;29  3/8 ;;;;;;;;;;;;;
N;ABERTURA DE MANGA ;;P;CRITICA;  3/8 ;  3/16;8  1/4 ;;8  7/8 ;;9  3/8 ;;9  7/8 ;;10  3/8 ;;11      ;;11  1/2 ;;;;;;;;;;;;;
Ñ;ANCHO  CUELLO ;;C;CRITICA;;;16  3/8 ;;17  1/8 ;;17  7/8 ;;18  1/2 ;;19  5/16;;20      ;;20  3/4 ;;;;;;;;;;;;;
O;ALTO DE CUELLO;;C;CRITICA;;;1  9/16;;1  9/16;;1  9/16;;1  9/16;;1  9/16;;1  9/16;;1  9/16;;;;;;;;;;;;;
P;ANCHO DE TAPETE ;;C;CRITICA;;;12  1/4 ;;12  1/2 ;;12  7/8 ;;13  3/8 ;;13  3/4 ;;14      ;;14  3/8 ;;;;;;;;;;;;;
Q;ALTO DE TAPETE ;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
