C;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;16  3/8 ;;17  1/8 ;;17  7/8 ;;18  5/8 ;;19  3/8 ;;20  1/8 ;;20  7/8 ;;;;;;;;;;;;;
D;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;17      ;;17  3/4 ;;18  1/2 ;;19  1/4 ;;20      ;;20  3/4 ;;21  1/2 ;;;;;;;;;;;;;
E;ANCHO DE PECHO DELANTERO-ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;18  5/8 ;;20  1/8 ;;21  5/8 ;;23  1/8 ;;24  5/8 ;;25  5/8 ;;26  5/8 ;;;;;;;;;;;;;
F;ANCHO DE FALDON DELANTERO-ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;18  3/8 ;;19  7/8 ;;21  3/8 ;;22  7/8 ;;24  3/8 ;;25  3/8 ;;26  3/8 ;;;;;;;;;;;;;
G;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;6  5/8 ;;6  7/8 ;;7  1/8 ;;7  3/8 ;;7  5/8 ;;7  7/8 ;;8  1/8 ;;;;;;;;;;;;;
H;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;7  5/16;;7  9/16;;7 13/16;;8  1/16;;8  5/16;;8  9/16;;8 13/16;;;;;;;;;;;;;
I;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;2  9/16;;2 13/16;;3  1/16;;3  5/16;;3  9/16;;3 13/16;;4  1/16;;;;;;;;;;;;;
J;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;;;;;;;;;;;;
K;SISA RECTA DELANTERO;;P;CRITICA;;;7  9/16;;8  1/16;;8  5/8 ;;9  1/8 ;;9  5/8 ;;10  1/8 ;;10  5/8 ;;;;;;;;;;;;;
L;SISA RECTA ESPALDA;;P;CRITICA;;;8  3/8 ;;8 15/16;;9  7/16;;9  7/8 ;;10  3/8 ;;10 15/16;;11  7/16;;;;;;;;;;;;;
M;LARGO DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;8  1/2 ;;8  7/8 ;;9  1/4 ;;9  5/8 ;;10      ;;10  3/8 ;;10  3/4 ;;;;;;;;;;;;;
N;ANCHO DE MANGA (BICEP);;P;CRITICA;  3/8 ;  3/8 ;15  7/8 ;;17  1/16;;17  7/8 ;;19  1/16;;20  1/8 ;;21  1/16;;22  1/8 ;;;;;;;;;;;;;
O;ANCHO BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;13  7/8 ;;14  7/8 ;;15  3/4 ;;16  1/2 ;;17 13/16;;18  3/8 ;;19  3/8 ;;;;;;;;;;;;;
P;LARGO DE CUELLO;;C;CRITICA;;;15 13/16;;16  5/8 ;;17  7/16;;18  1/4 ;;19  1/16;;19  7/8 ;;20  5/8 ;;;;;;;;;;;;;
Q;ALTO DE CUELLO;;C;CRITICA;;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 13/16;;;;;;;;;;;;;
R;LARGO DE TAPETE ;;C;CRITICA;;;13  3/16;;13  7/16;;13 11/16;;13 15/16;;14  3/16;;14  7/16;;14 11/16;;;;;;;;;;;;;
S;ALTO DE TAPETE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;MEDIDAS ADICIONALES PARA DELANTEROS CON TAJO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
