C;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/16;16  7/8 ;;17  7/16;;18  1/4 ;;19      ;;19  3/4 ;;;;;;;;;;;;;;;;;
D;SISA RECTA DELANTERO;;P;CRITICA;  3/8 ;  3/16;9  7/8 ;;10  7/16;;11      ;;11  9/16;;12  3/16;;;;;;;;;;;;;;;;;
E;ANCHO DE PECHO EN PUNTA DELANTERO;;P;CRITICA;  3/8 ;  3/16;25  3/4 ;;27  3/4 ;;29  3/4 ;;31  3/4 ;;33  3/4 ;;;;;;;;;;;;;;;;;
F;LARGO DE CUERPO DELANTERO;;P;CRITICA;  3/8 ;  3/16;27  7/16;;28  7/16;;29  7/16;;30  3/8 ;;31  1/8 ;;;;;;;;;;;;;;;;;
G;ANCHO DE FALDON DELANTERO;;P;CRITICA;  3/8 ;  3/16;28  1/2 ;;30  1/2 ;;32  1/2 ;;34  7/16;;36  7/16;;;;;;;;;;;;;;;;;
H;ABERTURA DE ESCOTE ESPALDA ;;P;CRITICA;;;7  7/8 ;;8  1/16;;8  7/16;;8  7/8 ;;9  1/4 ;;;;;;;;;;;;;;;;;
I;CAIDA DE ESCOTE ESPALDA ;;P;CRITICA;  3/8 ;  3/16;1  7/8 ;;1  7/8 ;;2      ;;2  1/8 ;;2 1/4;;;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO ESPALDA ;;P;CRITICA;  3/8 ;  3/16;16  1/2 ;;17      ;;17  3/4 ;;18  1/2 ;;19  1/4 ;;;;;;;;;;;;;;;;;
K;SISA RECTA ESPALDA ;;P;CRITICA;;;10  5/8 ;;11  1/16;;11  5/8 ;;12  3/16;;12  3/4 ;;;;;;;;;;;;;;;;;
L;ANCHO DE PECHO EN PUNTA ESPALDA ;;P;CRITICA;  3/8 ;  3/16;23  5/8 ;;25  5/8 ;;27  5/8 ;;29  5/8 ;;31  5/8 ;;;;;;;;;;;;;;;;;
LL;LARGO DE CUERPO ESPALDA ;;P;CRITICA;;;27  1/2 ;;28  1/2 ;;29  1/2 ;;30  1/2 ;;31  1/8 ;;;;;;;;;;;;;;;;;
M;ANCHO DE FALDON ESPALDA ;;P;CRITICA;  3/8 ;  3/16;25  7/16;;27  7/16;;29  7/16;;31  7/16;;33  7/16;;;;;;;;;;;;;;;;;
N;ANCHO COLLARETA CUELLO ;;C;CRITICA;;;28  1/8 ;;28  3/4 ;;29  3/4 ;;30  3/4 ;;31  3/4 ;;;;;;;;;;;;;;;;;
Ñ;ALTO DE COLLARETA CUELLO ;;C;CRITICA;;;2  1/2 ;;2  1/2 ;;2  1/2 ;;2  1/2 ;;2  1/2 ;;;;;;;;;;;;;;;;;
O;ANCHO COLLARETA SISA ;;C;CRITICA;;;29  1/16;;30  7/16;;31  3/4 ;;33  1/8 ;;34  1/2 ;;;;;;;;;;;;;;;;;
P;ALTO COLLARETA SISA;;C;CRITICA;;;3      ;;3      ;;3      ;;3      ;;3      ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
