B;ANCHO DE PECHO DELANTERO Y ESPALDA ;;P;CRITICA;  3/8 ;  3/16;20  5/8 ;;21  5/8 ;;22  5/8 ;;24  3/16;;25  5/8 ;;29  5/16;;31  5/8 ;;;;;;;;;;;;;
C;ANCHO DE FALDON DELANTERO Y ESPALDA ;;P;CRITICA;  3/8 ;  3/16;19  1/2 ;;20  3/4 ;;21  3/4 ;;23  1/4 ;;24  3/4 ;;28  1/4 ;;30  3/4 ;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/8 ;  3/16;15  3/4 ;;16  1/2 ;;17  3/8 ;;18  3/8 ;;19  3/8 ;;21  1/4 ;;22  3/4 ;;;;;;;;;;;;;
E;SISA RECTA DELANTERO ;;P;CRITICA;;;6  1/2 ;;7      ;;7  1/2 ;;7  7/8 ;;8  3/8 ;;9  1/2 ;;10  3/8 ;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO ;;P;CRITICA;;;5  7/8 ;;6      ;;6  1/4 ;;6  1/2 ;;6  5/8 ;;7  1/8 ;;7  5/8 ;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;2  3/4 ;;2  7/8 ;;3      ;;3  1/8 ;;3  3/8 ;;3  1/2 ;;3  3/4 ;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;;;31  1/4 ;;32  1/4 ;;33  1/4 ;;34  1/4 ;;35  1/4 ;;36  1/4 ;;37  1/4 ;;;;;;;;;;;;;
J;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/16;18  1/2 ;;19  3/8 ;;20      ;;21      ;;22      ;;23  7/8 ;;25  3/8 ;;;;;;;;;;;;;
K;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  1/4 ;9  1/4 ;;9  3/4 ;;10  1/4 ;;10  5/8 ;;11      ;;12  1/8 ;;12  7/8 ;;;;;;;;;;;;;
L;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;8  1/8 ;;8  3/8 ;;8  5/8 ;;8  7/8 ;;9  1/8 ;;9  5/8 ;;10  1/8 ;;;;;;;;;;;;;
M;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;2  3/8 ;;2  3/8 ;;2  1/2 ;;2  1/2 ;;2  5/8 ;;2  5/8 ;;2  3/4 ;;;;;;;;;;;;;
O;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  3/16;14  3/4 ;;15  3/4 ;;16  5/8 ;;17  7/8 ;;18  7/8 ;;21      ;;22  1/2 ;;;;;;;;;;;;;
P;LARGO DE MANGA ;;P;CRITICA;;;23  3/4 ;;24  5/8 ;;25  1/2 ;;26      ;;26  1/2 ;;26  1/8 ;;25  3/8 ;;;;;;;;;;;;;
Q;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/16;8  1/4 ;;9      ;;9  3/4 ;;10  1/4 ;;10  3/4 ;;11  3/8 ;;12  1/8 ;;;;;;;;;;;;;
R;LARGO DE CAPUCHA;;P;CRITICA;  5/16;  3/16;14  3/8 ;;14  7/8 ;;15  3/16;;15  1/2 ;;15  7/8 ;;16  3/8 ;;16  7/8 ;;;;;;;;;;;;;
S;ANCHO DE CAPUCHA;;P;CRITICA;;;11  5/16;;11  1/2 ;;11  7/8 ;;12      ;;12  5/16;;12  7/8 ;;13  3/8 ;;;;;;;;;;;;;
T;ANCHO DE BOLSILLO;;P;CRITICA;;;12  1/8 ;;12  1/8 ;;12  3/4 ;;12  3/4 ;;13  1/4 ;;13  1/4 ;;13  1/4 ;;;;;;;;;;;;;
U;ABERTURA DE BOLSILLO ;;P;CRITICA;;;8  7/8 ;;8  7/8 ;;9  3/16;;9  3/16;;9  3/4 ;;9  3/4 ;;9  3/4 ;;;;;;;;;;;;;
V;ANCHO CENTRO BOLSILLO ;;P;CRITICA;;;9      ;;9      ;;9  1/2 ;;9  1/2 ;;9  7/8 ;;9  7/8 ;;9  7/8 ;;;;;;;;;;;;;
W;ANCHO INFERIOR DE BOLSILLO ;;P;CRITICA;;;11  1/2 ;;11  1/2 ;;12  5/8 ;;12  5/8 ;;13  5/8 ;;13  5/8 ;;13  5/8 ;;;;;;;;;;;;;
X;ANCHO DE PUÑO;;C;CRITICA;;;7  7/8 ;;8  1/2 ;;9  5/16;;9  3/4 ;;10  3/8 ;;11      ;;11  3/4 ;;;;;;;;;;;;;
Y;ALTO  DE PUÑO;;C;CRITICA;;;6  5/8 ;;6  5/8 ;;6  5/8 ;;6  5/8 ;;6  5/8 ;;6  5/8 ;;6  5/8 ;;;;;;;;;;;;;
Z;ANCHO DE TAPETE;;C;CRITICA;;;14  3/8 ;;14  5/8 ;;14  7/8 ;;15  1/8 ;;15  1/2 ;;16      ;;16  1/2 ;;;;;;;;;;;;;
1;ALTO DE TAPETE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
