C;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/8 ;  3/16;19  3/4 ;;21      ;;22      ;;23  1/2 ;;25      ;;28  7/16;;30  7/8 ;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/8 ;  3/16;16  5/8 ;;17  3/8 ;;18  1/8 ;;19  1/8 ;;20  1/8 ;;21  7/8 ;;23  3/8 ;;;;;;;;;;;;;
E;SISA RECTA DELANTERO ;;P;CRITICA;  3/8 ;  3/16;6  3/4 ;;7  5/16;;7  7/8 ;;8  1/4 ;;8  3/4 ;;9  7/8 ;;10  5/8 ;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;  3/8 ;  3/16;5  3/4 ;;6      ;;6  1/4 ;;6  1/2 ;;6  3/4 ;;7  1/4 ;;7  3/4 ;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;2  3/8 ;;2  1/2 ;;2  5/8 ;;2  3/4 ;;2  7/8 ;;3  1/8 ;;3  3/8 ;;;;;;;;;;;;;
G1;ALTO DE TAJO DE PECHERA;;P;CRITICA;;;5  1/2 ;;5  7/8 ;;5  7/8 ;;6  1/4 ;;6  1/4 ;;6  5/8 ;;6  5/8 ;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;;;29      ;;30      ;;31      ;;32      ;;33      ;;34      ;;35      ;;;;;;;;;;;;;
J;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/16;18  5/16;;19  1/16;;19  7/8 ;;20  7/8 ;;21  7/8 ;;23  1/2 ;;25      ;;;;;;;;;;;;;
K;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  3/16;8  5/8 ;;9  3/16;;9  5/8 ;;10  1/8 ;;10  1 /2;;11  1/2 ;;12  5/16;;;;;;;;;;;;;
L;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;7      ;;7  5/16;;7  1/2 ;;7  7/8 ;;8      ;;8  1/2 ;;9      ;;;;;;;;;;;;;
M;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;1  7/8 ;;1  7/8 ;;2      ;;2      ;;2 1/8;;2  1/8 ;;2  1/4 ;;;;;;;;;;;;;
N;LARGO SUPERIOR DE MANGA;;P;CRITICA;;;22  3/16;;23      ;;23  7/8 ;;24  3/8 ;;24  7/8 ;;24  1/2 ;;23  7/8 ;;;;;;;;;;;;;
O;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;;;15  3/8 ;;16   3 /8;;17  1/4 ;;18  3/8 ;;19  7/16;;21  5/8 ;;23  1/8 ;;;; ;;;;;;;;;
P;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/16;9  1/4 ;;9  7/16;;10  5/8 ;;11  1/8 ;;11  5/8 ;;12  3/8 ;;13      ;;;;;;;;;;;;;
Q;ALTO DE PUÑO;;C;CRITICA;;;5  3/8 ;;5  3/8 ;;5  3/8 ;;5  3/8 ;;5  3/8 ;;5  3/8 ;;5  3/8 ;;;;;;;;;;;;;
R;ANCHO DE PUÑO;;C;CRITICA;;;8  1/2 ;;9  1/4 ;;10      ;;10  1/2;;11      ;;11  3/4 ;;12  1/2 ;;;;;;;;;;;;;
S;ANCHO DE CUELLO INFERIOR;;C;CRITICA;;;16      ;;16  3/8 ;;16  7/8 ;;17  3/8 ;;17  7/8 ;;18  5/8 ;;19  5/8 ;;;;;;;;;;;;;
T;ALTO DE CUELLO NFERIOR;;C;CRITICA;;;2  5/16;;2  5/16;;2  5/16;;2  5/16;;2  5/16;;2  5/16;;2  5/16;;;;;;;;;;;;;
U;ANCHO DE CUELLO EXTERIOR;;C;CRITICA;;;15  3/8 ;;15  7/8 ;;16  5/16;;16  3/4 ;;17  1/4 ;;18      ;;19      ;;;;;;;;;;;;;
V;ALTO DE CUELLO EXTERIOR;;C;CRITICA;;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;3  1/16;;3  1/16;;;;;;;;;;;;;
W;ANCHO DE VIVO ;;C;CRITICA;;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;
X;ALTO DE VIVO;;C;CRITICA;;;10  1/8 ;;10  1/2 ;;10  1/2 ;;10  7/8 ;;10  7/8 ;;11  1/4 ;;11  1/4 ;;;;;;;;;;;;;
Y;ALTO DE TAPETE DE ESCOTE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
Z;ANCHO DE TAPETE DE ESCOTE ;;C;CRITICA;;;22  1/8 ;;22  3/4 ;;23  3/8 ;;24  1/8 ;;24  7/8 ;;26  1/8 ;;27  3/8 ;;;;;;;;;;;;;
1;ALTO  TAPETETE DE CIERRE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
2;ANCHO TAPETETE DE CIERRE;;C;CRITICA;;;15  1/8 ;;15  1/2 ;;15  1/2 ;;15  7/8;;15  7/8;;16  1/4 ;;16  1/4 ;;;;;;;;;;;;;
3;ALTO  TAPETETE  VENST;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
4;ANCHO DE TAPETE DE VENST;;C;CRITICA;;;13  1/2 ;;13  1/2 ;;13  1/2 ;;13  1/2 ;;13  1/2 ;;13  1/2 ;;13  1/2 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
